pecha_id,start,end_exclusive
I2133CA39,253453,253950
I2133CA39,254715,254793
I2133CA39,255599,255714
I2133CA39,257746,257850
I2133CA39,259871,259994
I2133CA39,260383,260497
I2133CA39,262283,262462
I2133CA39,263070,263183
I2133CA39,263991,264114
I2133CA39,265722,265992
I2133CA39,266912,267028
I2133CA39,267371,267546
I2133CA39,268740,268878
I2133CA39,269125,269307
I2133CA39,273512,273601
I2133CA39,275924,276097
I2133CA39,277774,277887
I2133CA39,277929,278154
I2133CA39,278220,278341
I2133CA39,278377,278492
I2133CA39,278573,278734
I2133CA39,278879,278996
I2133CA39,279376,279522
I2133CA39,280615,280862
I2133CA39,280921,281144
I2133CA39,281171,281257
I2133CA39,284222,284730
I2133CA39,284912,285057
I2133CA39,285186,285353
I2133CA39,288022,288149
I2133CA39,288183,288277
I2133CA39,288608,288694
I2133CA39,288796,288910
I2133CA39,289070,289186
I2133CA39,290429,290546
I2133CA39,290850,290967
I2133CA39,291047,291163
I2133CA39,291428,291546
I2133CA39,296730,297908
I2133CA39,298598,299624
I23323023,151,1745
I23323023,4192,4227
I23323023,4552,4724
I23323023,5271,5434
I23323023,5856,6007
I23323023,6196,6418
I23323023,6648,6694
I23323023,6978,7079
I23323023,7378,7486
I23323023,7731,7819
I23323023,7976,8145
I23323023,8869,9028
I23323023,9778,9918
I23323023,10541,10804
I23323023,11374,11587
I23323023,11672,11828
I23323023,12138,12228
I23323023,12816,12914
I23323023,13215,13296
I23323023,13916,14026
I23323023,14206,14278
I23323023,14673,14768
I23323023,14922,15045
I23323023,15497,15739
I23323023,16222,16355
I23323023,16648,16748
I23323023,16854,16900
I23323023,17100,17188
I23323023,17328,17439
I23323023,17541,17774
I23323023,18134,18316
I23323023,18679,18748
I23323023,19118,19470
I23323023,19562,19706
I23323023,20132,20213
I23323023,20400,20639
I23323023,20806,20939
I23323023,21227,21300
I23323023,21432,21521
I23323023,21808,22035
I23323023,22210,22328
I23323023,22391,22548
I23323023,22873,22915
I23323023,23178,23286
I23323023,23464,23564
I23323023,23939,24093
I23323023,24527,24561
I23323023,24900,24974
I23323023,25119,25293
I23323023,26340,26387
I23323023,26420,26511
I23323023,26666,26745
I23323023,27105,27143
I23323023,27391,27461
I23323023,27918,28009
I23323023,28301,28433
I23323023,28675,28742
I23323023,28971,29056
I23323023,29178,29367
I23323023,29786,29845
I23323023,30022,30231
I23323023,31111,31161
I23323023,31444,31547
I23323023,31731,31788
I23323023,32371,32492
I23323023,32702,32883
I23323023,33059,33327
I23323023,33966,34071
I23323023,34349,34432
I23323023,34547,34618
I23323023,34787,34846
I23323023,34891,34985
I23323023,35283,35375
I23323023,35389,35446
I23323023,35573,35652
I23323023,36293,36405
I23323023,36822,36956
I23323023,37367,37451
I23323023,38490,38608
I23323023,38753,38832
I23323023,38886,38999
I23323023,39328,39461
I23323023,39971,40114
I23323023,40359,40457
I23323023,40708,40782
I23323023,40944,41019
I23323023,41386,41481
I23323023,41676,41776
I23323023,41842,41942
I23323023,42009,42128
I23323023,42251,42328
I23323023,42436,42591
I23323023,42801,42867
I23323023,43015,43113
I23323023,43197,43391
I23323023,43494,43553
I23323023,43945,44023
I23323023,44737,44909
I23323023,44992,45103
I23323023,45577,45668
I23323023,45796,45933
I23323023,46135,46207
I23323023,46305,46388
I23323023,46783,46872
I23323023,46970,47041
I23323023,47186,47256
I23323023,47621,47754
I23323023,47844,47885
I23323023,47956,48114
I23323023,48576,48679
I23323023,48869,48991
I23323023,49125,49235
I23323023,49487,49649
I23323023,49971,50072
I23323023,50196,50325
I23323023,50902,50995
I23323023,51350,51445
I23323023,51869,52031
I23323023,52140,52322
I23323023,52767,52889
I23323023,52997,53175
I23323023,53307,53548
I23323023,53949,54076
I23323023,54250,54592
I23323023,55423,55519
I23323023,55642,55739
I23323023,56186,56360
I23323023,56711,56746
I23323023,57144,57213
I23323023,57391,57487
I23323023,57988,58109
I23323023,58371,58453
I23323023,58574,58671
I23323023,58774,58897
I23323023,59000,59183
I23323023,59423,59675
I23323023,60481,60585
I23323023,60754,60834
I23323023,60974,61203
I23323023,61723,61802
I23323023,61853,61987
I23323023,62121,62219
I23323023,62589,62644
I23323023,62805,62891
I23323023,63029,63165
I23323023,63277,63333
I23323023,63419,63496
I23323023,63684,63733
I23323023,63948,64094
I23323023,64273,64407
I23323023,64782,64914
I23323023,65095,65263
I23323023,65421,65499
I23323023,65567,65654
I23323023,65977,66090
I23323023,66178,66353
I23323023,67350,67435
I23323023,67672,67790
I23323023,68030,68102
I23323023,68447,68548
I23323023,69264,69382
I23323023,69522,69689
I23323023,69770,69873
I23323023,69971,70070
I23323023,70255,70376
I23323023,70683,70866
I23323023,71175,71315
I23323023,71422,71555
I23323023,72061,72321
I23323023,72799,72891
I23323023,73047,73191
I23323023,73549,73832
I23323023,74365,74630
I23323023,74940,75072
I23323023,75663,75827
I23323023,76087,76183
I23323023,76577,76689
I23323023,76966,77094
I23323023,77428,77543
I23323023,77944,78074
I23323023,78626,78716
I23323023,78824,79000
I23323023,79127,79192
I23323023,79440,79618
I23323023,80183,80226
I23323023,80385,80450
I23323023,80506,80588
I23323023,80670,80791
I23323023,80916,80955
I23323023,81693,81840
I23323023,81905,82052
I23323023,82750,82980
I23323023,83330,83433
I23323023,83645,83775
I23323023,84842,84968
I25463E37,526,546
I25463E37,1421,1440
I25463E37,1635,1656
I25463E37,1999,2023
I25463E37,17575,17645
I25463E37,18394,18578
I25463E37,20613,20730
I25463E37,20926,21039
I25463E37,30719,30985
I25463E37,31752,31788
I25463E37,31936,32162
I25463E37,32465,32860
I25463E37,33192,33291
I25463E37,34165,34299
I25463E37,34831,35198
I25463E37,35553,35629
I25463E37,38545,38860
I25463E37,39621,39737
I25463E37,41938,41997
I25463E37,42143,42309
I25463E37,42520,42547
I25463E37,42613,42646
I25463E37,44148,44321
I25463E37,49737,49771
I25463E37,50143,50150
I25463E37,50492,50519
I25463E37,59333,59382
I25463E37,59693,59730
I25463E37,60392,60423
I25463E37,61688,61713
I25463E37,63681,63717
I25463E37,66004,66031
I25463E37,66890,66924
I25463E37,67406,67444
I25463E37,67494,67533
I25463E37,69398,69438
I25463E37,70459,70494
I25463E37,70561,70595
I25463E37,72211,72239
I25463E37,72303,72352
I25463E37,72893,72921
I25463E37,73791,73832
I25463E37,73891,73926
I25463E37,75786,75970
I25463E37,80628,80659
I25463E37,81106,81162
I25463E37,82658,82701
I25463E37,86921,86951
I25463E37,99928,99980
I25463E37,109060,109086
I25463E37,114451,114589
I25463E37,114848,114875
I25463E37,121743,121769
I25463E37,122227,122319
I25463E37,122797,122907
I25463E37,127066,127106
I25463E37,128133,128182
I25463E37,128612,128835
I25463E37,130418,130472
I25463E37,143844,143940
I27E347E9,16594,16757
I27E347E9,22066,22185
I27E347E9,23361,23448
I27E347E9,48025,48138
I27E347E9,68822,69053
I27E347E9,100643,100751
I27E347E9,105745,105838
I27E347E9,107325,107557
I27E347E9,295602,295715
I27E347E9,305242,305804
I27E347E9,317879,317991
I27E347E9,320753,320868
I27E347E9,334976,335222
I27E347E9,361099,361913
I27E347E9,373209,373320
I2D96E5C8,12068,12121
I2D96E5C8,73605,74015
I2D96E5C8,143375,143496
I2D96E5C8,143507,143633
I2D96E5C8,143672,143787
I2D96E5C8,143847,143964
I2D96E5C8,144231,144348
I2D96E5C8,144391,144505
I2D96E5C8,145009,145123
I2D96E5C8,145456,145620
I2D96E5C8,147815,148204
I2D96E5C8,148242,148522
I2D96E5C8,148548,148663
I2D96E5C8,446058,446408
I2D96E5C8,511052,511184
I2EAAF38A,18342,18413
I2EAAF38A,19188,19243
I2EAAF38A,19812,19896
I2EAAF38A,23673,23761
I2EAAF38A,26767,26884
I2EAAF38A,29317,29439
I2EAAF38A,29972,30098
I2EAAF38A,33462,33568
I2EAAF38A,35270,35393
I2EAAF38A,36082,36318
I2EAAF38A,36372,36515
I2EAAF38A,38572,38817
I2EAAF38A,41052,41110
I2EAAF38A,41574,41687
I2EAAF38A,42360,42528
I2EAAF38A,43287,43404
I2EAAF38A,45272,45346
I2EAAF38A,45663,45698
I2EAAF38A,45884,45923
I2EAAF38A,46405,46555
I2EAAF38A,48887,49000
I2EAAF38A,54468,54583
I2EAAF38A,55408,55520
I2EAAF38A,56552,56651
I2EAAF38A,57682,57807
I2EAAF38A,58609,58723
I2EAAF38A,61175,61294
I2EAAF38A,62590,62756
I2EAAF38A,66714,66871
I2EAAF38A,68199,68254
I2EAAF38A,68450,68575
I2EAAF38A,71688,71809
I2EAAF38A,77572,77691
I2EAAF38A,78368,78484
I2EAAF38A,79063,79127
I2EAAF38A,79730,79910
I2EAAF38A,83689,83801
I2EAAF38A,84476,84585
I2EAAF38A,85023,85142
I2EAAF38A,85522,85646
I2EAAF38A,86772,86881
I2EAAF38A,87743,87863
I2EAAF38A,94793,94842
I2EAAF38A,95243,95306
I2EAAF38A,95816,95931
I2EAAF38A,97326,97434
I2EAAF38A,97694,97809
I2EAAF38A,98903,99014
